VcsUrl,JobName,WeightedMiddle,AverageRatio,HighestRatio,LowestRatio,ValidBuildCount
https://github.com/angular/angular,integration_test,0.7490213621354384,0.6849809673113988,1.221344885664417,0,27270
https://github.com/hashicorp/consul,dev-build,0.696978021062206,0.6848084374842623,0.7566519458864774,0.5733873594572659,27154
https://github.com/Automattic/wp-calypso,typecheck,0.86867012824639,0.8004385043465551,1.011631407424059,0.39969966019004344,26590
https://github.com/grafana/grafana,postgres-integration-test,0.7816557816520177,0.7042094620893529,0.9586173544206152,0,26134
https://github.com/grafana/grafana,mysql-integration-test,0.7717781310852968,0.7385762746995019,1.0721073817865525,0,26060
https://github.com/Automattic/wp-calypso,build-full-site-editing,0.6927464539205723,0.6608022756830993,0.7167245028124227,0.3441218265867916,25085
https://github.com/grafana/grafana,test-frontend,0.7789823115370356,0.629346857270247,1.0272902188570234,0.03288578756632621,24986
https://github.com/diem/diem,terraform,0.7065501897498242,0.6856107670665885,0.8651175009949018,0.3340209169214885,24925
https://github.com/Automattic/wp-calypso,test-e2e-canary-ie,0.6773169851000194,0.6601343061976758,0.9357845531636111,0.05499323191733634,24888
https://github.com/gatsbyjs/gatsby,unit_tests_node8,0.27986975761516963,0.31660293698248054,0.8586787064179701,0.04036965645463368,24419
https://github.com/gatsbyjs/gatsby,unit_tests_www,0.7603322930932268,0.7244031879662206,0.8256926853746642,0.5815790824609061,23594
https://github.com/angular/angular,test_zonejs,0.6914472985904464,0.679409561095554,0.7809590046859217,0.40389576421425993,23429
https://github.com/gatsbyjs/gatsby,unit_tests_node12,0.261933900979327,0.25758527392223135,0.42514156479352266,0.1460941769071114,23363
https://github.com/gatsbyjs/gatsby,e2e_tests_path-prefix,0.25241336096377137,0.2601862062355094,0.4489507356068584,0.0815263228427684,22710
https://github.com/gatsbyjs/gatsby,e2e_tests_gatsby-image,0.2435399837021596,0.2496078576634791,0.4036766307203644,0.11007157553370642,22624
https://github.com/circleci/circleci-docs,js_build,0.6904196384025396,0.6569181898692338,0.7391872885711113,0.5773512000368445,22203
https://github.com/electron/electron,linux-x64-testing,0.5557808479051621,0.5308435893822953,0.9277252266234748,0.06340041989063748,21916
https://github.com/electron/electron,linux-ia32-testing,0.589482506671255,0.5697521358442118,1.0779066827916022,0.19624892805923633,21847
https://github.com/electron/electron,linux-arm64-testing,0.520837154657757,0.5571942656681376,1.1303195953622593,0.19240319201343786,21711
https://github.com/electron/electron,linux-arm-testing,0.5189277537436563,0.5449348846750517,1.0466551335743661,0.22508415899248121,21706
https://github.com/Automattic/wp-calypso,test-full-site-editing,0.6797177302969425,0.6639206643940008,0.7050641874424463,0.5804158284033766,21384
https://github.com/influxdata/influxdb,e2e,0.7526911315913967,0.7342801744951983,1.0034047538752793,0.5017878128658402,21038
https://github.com/electron/electron,lint,0.7664795349671916,0.7354674222317014,0.8943677239595483,0.4258066299392556,20439
https://github.com/influxdata/influxdb,build,0.7529929539578084,0.7307584469734381,0.910223481168556,0.5668623101042369,20026
https://github.com/ant-design/ant-design,setup,0.693280894070925,0.6673553758203933,1.0370463815938327,0.34581094338688145,19957
https://github.com/angular/angular,legacy-misc-tests,0.6527585047929799,0.6014007737930711,0.7532653546583763,0.17866899157221727,19735
https://github.com/Automattic/wp-calypso,typecheck-strict,0.686966229360311,0.5995083203959298,0.710415066826578,0.08297286251864276,19665
https://github.com/diem/diem,prefetch-crates,0.6766285242260889,0.6902412036267292,0.786934376093582,0.503918648282035,19435
https://github.com/gatsbyjs/gatsby,e2e_tests_development_runtime,0.20026796981432388,0.2079788006224454,0.30732826372190997,0.08934001646113217,19422
https://github.com/gatsbyjs/gatsby,e2e_tests_production_runtime,0.1619616387499309,0.18056894002205776,0.33620472238812593,0,19365
https://github.com/bootstrap-vue/bootstrap-vue,setup,0.6209569562317836,0.5964382083538063,0.8998141268861778,0.3459268639990976,19330
https://github.com/bioconda/bioconda-recipes,test-linux,0.655561508283092,0.6535274048325455,0.8155926086179972,0.5340262680293196,19196
https://github.com/gatsbyjs/gatsby,integration_tests_long_term_caching,0.32556411036872684,0.3186995983782737,0.4944117801242517,0.0774427701664353,19008
https://github.com/influxdata/influxdb,jstest,0.7367024044029585,0.7352452309498035,0.962106224958034,0.155159702643012,19001
https://github.com/gatsbyjs/gatsby,windows_unit_tests,0.6639407192947431,0.455682167907314,0.8422554559708213,0.08519694597345201,18991
https://github.com/gatsbyjs/gatsby,integration_tests_gatsby_pipeline,0.340898036798034,0.33053951905035717,0.5078491101292808,0.08580688715774733,18892
https://github.com/angular/angular,test_docs_examples_ivy,0.8504115004212822,0.63739435102544,0.961970023380175,0,18780
https://github.com/electron/electron,linux-arm64-testing-gn-check,0.7497772395779575,0.758331694765725,0.8582920110938324,0.7034683770690102,18776
https://github.com/electron/electron,linux-x64-testing-gn-check,0.7479882600172733,0.747662682532587,0.869921193101097,0.7007863713721718,18767
https://github.com/envoyproxy/envoy,coverage,0.6591707839131398,0.6182360431503688,1.114971109213555,0.025338883116568182,18672
https://github.com/envoyproxy/envoy,build_image,0.6123850105798158,0.5399824410644503,0.7986427735734225,0,18617
https://github.com/ant-design/ant-design,compile,0.7320234819652631,0.7056882838657313,0.8932211779826006,0.42370676348508757,18307
https://github.com/storybookjs/storybook,build,0.6800044381943993,0.6815571606430835,0.9002360125246487,0.5070172853112489,18268
https://github.com/ant-design/ant-design,dist,0.7081039369695331,0.6749357227656576,1.0774531151998747,0.09898128129189707,18256
https://github.com/grafana/grafana,lint-go,0.7676586917394216,0.6774464818574986,0.8789061116138238,0.23791858197565308,18193
https://github.com/grafana/grafana,shellcheck,0.6147477157216908,0.5866464788704633,0.9012720972692038,0.12205112990239932,18104
https://github.com/demisto/content,Setup Environment,0.733744987936322,0.7059642262042625,0.792677275076272,0.42175470020268135,18099
https://github.com/electron/electron,linux-x64-testing-tests,0.726293940193316,0.7099384767935064,1.04723033492472,0.25480297116884204,17985
https://github.com/electron/electron,linux-ia32-testing-tests,0.695663771000158,0.6511326580678475,0.9679030815509503,0.24067579784926493,17889
https://github.com/department-of-veterans-affairs/vets-website,security-audit,0.6496933985527329,0.6411295679195246,0.6842561786554634,0.5957488469276635,17535
https://github.com/storybookjs/storybook,docs,0.7184104821771184,0.6760299276734312,0.7902939358476053,0.2702340030514146,17316
https://github.com/diem/diem,run-crypto-unit-test,0.7107132947697479,0.7228786185718789,0.8272228880040822,0.6463795445176485,17212
https://github.com/influxdata/influxdb,gotest,0.7684329911170512,0.6745452552655091,0.9279012095347611,0.27585699356893817,17109
https://github.com/ant-design/ant-design,lint,0.6767603255758127,0.6591994471920818,0.8586840344269941,0.08912749250256283,16986
https://github.com/bioconda/bioconda-recipes,test-macos,0.5429626659831724,0.5556469595518126,0.6875568295056153,0.4495644947297204,16946
https://github.com/storybookjs/storybook,smoke-tests,0.7604032173425691,0.7328721124648485,0.979950234284697,0.20925494500190386,16919
https://github.com/ant-design/ant-design,test_node,0.7325517680074728,0.7183287909091534,1.0904339806652785,0.22767880543251554,16778
https://github.com/influxdata/influxdb,litmus_daily,0.7148565607085052,0.7085941651651129,0.8087201526759659,0.555047097149464,16756
https://github.com/bootstrap-vue/bootstrap-vue,build,0.6494139876809405,0.6353921623062674,0.8315544593452395,0.1468330909129566,16686
https://github.com/hashicorp/consul,check-vendor,0.679063055358154,0.6604142817335928,0.7438760537666168,0.31648862647200904,16640
https://github.com/diem/diem,build-dev,0.5088379066309184,0.4802566630550714,0.9088763852514158,0.2724689678120275,16562
https://github.com/angular/angular,publish_packages_as_artifacts,0.6688997939167773,0.6558068133358914,0.7097280614214397,0.6033993801598474,16540
https://github.com/all-of-us/workbench,api-local-test,0.7307322132901679,0.6932721475798,0.9636387839810799,0.24311317442018046,16484
https://github.com/storybookjs/storybook,lint,0.6970977075663087,0.7099167396441066,0.9241648895469728,0.58776518944543,16245
https://github.com/envoyproxy/envoy,go_control_plane_mirror,0.77163300368493,0.7484173880386918,0.939921496553246,0.5599931117355951,16168
https://github.com/envoyproxy/envoy,format,0.34091575014212944,0.4179327380956802,0.8324801309197484,0,16099
https://github.com/department-of-veterans-affairs/vets-website,lint,0.6853768004012482,0.7043423623273369,0.8298896411854199,0.6150241275998484,16094
https://github.com/angular/angular,test_aio_local_viewengine,0.7232591970514501,0.7348800827183353,0.8559715110264798,0.629357167780974,15954
https://github.com/angular/angular-cli,build,0.644852745996174,0.6083627990928805,0.7595059388171839,0.42843220972413437,15795
https://github.com/diem/diem,run-e2e-test,0.6226603155957547,0.5934914650470149,0.8182907444294817,0.3483027197075735,15793
https://github.com/ant-design/ant-design,test_dist,0.7114802868215078,0.6651513346980074,0.869962423137678,0.1438618517972084,15660
https://github.com/diem/diem,lint,0.7032425756431994,0.6861636124485581,0.8501936615228979,0.4011414595713029,15609
https://github.com/electron/electron,osx-testing,0.49790011629974296,0.4854504334638394,0.7882387671040855,0.03504795117697828,15317
https://github.com/ant-design/ant-design,test_dom,0.6582949751852988,0.6242744531827166,0.959228966809897,0.35044731117171696,15277
https://github.com/electron/electron,mas-testing,0.4812801291690943,0.4755667396295074,0.7442203924234505,0.1076969654507684,15240
https://github.com/bootstrap-vue/bootstrap-vue,lint,0.6442612505913475,0.6008489902469281,0.7699117873750494,0.14441803384874274,15166
https://github.com/angular/angular,material-unit-tests,0.6745580884237151,0.5456603905873565,0.9673056241903372,0,15153
https://github.com/electron/electron,osx-testing-gn-check,0.6435974036910198,0.5501500500617446,1.1254083554905774,0.09389686802189685,15026
https://github.com/angular/angular-cli,lint,0.6570327517695148,0.6281006360343387,0.739491525851433,0.44177269787102275,15024
https://github.com/electron/electron,mas-testing-gn-check,0.6430184641729351,0.5420460445307095,1.0557560617487767,0.08110689992814965,14990
https://github.com/storybookjs/storybook,examples,0.7421588832829293,0.6971232642762307,1.1721842763411834,0.057538084724539154,14777
https://github.com/department-of-veterans-affairs/vets-website,additional-linting,0.6794747503557129,0.7090792342834509,0.9023239340293954,0.6299108377599362,14768
https://github.com/angular/angular-cli,test,0.6838857481504299,0.6573075798483017,1.1243526776711439,0.2505595999099022,14643
https://github.com/ant-design/ant-design,test_lib,0.7343601467618385,0.6923901334807548,0.8782310718914307,0.2667239463095432,14582
https://github.com/ant-design/ant-design,test_es,0.7634210236709744,0.717593339052807,1.0242911121343028,0.37479616490770057,14572
https://github.com/diem/diem,run-unit-test,0.5947825037468376,0.5595621990918215,0.7801441193483236,0.2807904994747551,14552
https://github.com/department-of-veterans-affairs/vets-website,unit-test,0.7741226634578432,0.7315926789742931,0.9058921059818003,0.46389404964512254,14534
https://github.com/demisto/content,Run Unit Testing And Lint,0.14167922114450388,0.22262633264496412,0.7229385075291587,0.02632867881574482,14434
https://github.com/envoyproxy/envoy,release,0.3581431847608452,0.4612418230245163,1.1109274859266056,0.00499402018689712,14370
https://github.com/electron/electron,linux-ia32-testing-nan,0.7634394760407108,0.7255259249474924,0.8700502765297468,0.5331059169593917,14369
https://github.com/electron/electron,linux-x64-testing-nan,0.7713430167622859,0.736104667237548,0.8831834951327263,0.5384094336663142,14356
https://github.com/tootsuite/mastodon,install,0.5209723933882433,0.5365048401681878,0.8301197496438237,0.34989340578610917,14291
https://github.com/electron/electron,linux-checkout-and-save-cache,0.24395258953669385,0.2309897880727082,0.3412695811272108,0.1534058232784713,14289
https://github.com/huggingface/transformers,check_repository_consistency,0.6528031454491522,0.6670812765178511,0.7818497732606338,0.5502406507145211,14279
https://github.com/electron/electron,linux-checkout-fast,0.38651891086360085,0.3517665969394559,0.4257180719475908,0.19245584531142054,14240
https://github.com/electron/electron,mac-checkout-and-save-cache,0.2423056742697895,0.23574804612408423,0.3154664411763148,0.15505528864581453,14223
https://github.com/tootsuite/mastodon,test-webui,0.6681662819345646,0.6630099664272984,0.8347589631252122,0.5014268534987563,14201
https://github.com/electron/electron,mac-checkout-fast,0.3888270021529964,0.35543494377698553,0.4240247502667616,0.20267989814246468,14185
https://github.com/diem/diem,build-docker,0.5068105957245734,0.44920787681209706,0.5438289361950104,0.1468259981197798,14182
https://github.com/diem/diem,validate-cluster-test-dockerfile,0.7610305157439968,0.6805608494356314,0.8208581273084646,0.4474823990976341,14176
https://github.com/storybookjs/storybook,frontpage,0.655407971057977,0.6544707404194195,0.862045005690838,0.4476856533434898,14175
https://github.com/pingcap/docs-cn,lint,0.6973853592281034,0.6669378293455046,0.8413872574284021,0.38490346707917034,14141
https://github.com/electron/electron,linux-x64-testing-no-run-as-node,0.5651147973610943,0.5717093783453091,0.9427839030374932,0.32701577038692153,14126
https://github.com/angular/angular-cli,validate,0.6814150216361551,0.662334078785144,0.7769818754101806,0.4357799170320852,14007
https://github.com/huggingface/transformers,run_tests_custom_tokenizers,0.7286248084103006,0.6890872395417347,0.8394084909320005,0.3659705930885484,13973
https://github.com/gatsbyjs/gatsby,themes_e2e_tests_production_runtime,0.251575162704151,0.2692824829822198,0.38845219799336134,0.1560843733735916,13799
https://github.com/gatsbyjs/gatsby,themes_e2e_tests_development_runtime,0.24788145883578816,0.2620919901293317,0.3844709427766356,0.15824191800857598,13769
https://github.com/storybookjs/storybook,coverage,0.6744646543098199,0.6956052413577237,0.8699552629705862,0.5432656055267412,13705
https://github.com/nusmodifications/nusmods,checkout,0.6339454345572147,0.6189969953274057,0.7711041656023977,0.3421487697815099,13697
https://github.com/ethereum/solidity,chk_buglist,0.6512791855141886,0.6461992444044389,0.7151067692526524,0.5367297582634014,13679
https://github.com/mui-org/material-ui,test_types,0.6979695545299457,0.7010082984125605,0.7801277324914844,0.5756567376835479,13537
https://github.com/tootsuite/mastodon,build,0.7403865890359028,0.6747072726324606,0.9035437599854147,0.08863617411608195,13521
https://github.com/department-of-veterans-affairs/vets-website,build,0.7097396558886637,0.6551244757955373,0.769487526637839,0.30182417310659615,13443
https://github.com/nusmodifications/nusmods,nusmoderator,0.6196666116825619,0.5975633092668182,0.7892345404396963,0.3840812583080086,13441
https://github.com/nusmodifications/nusmods,nus-scrapers,0.6498329144061233,0.6191350289731475,0.8482359115325652,0.3375247951547343,13430
https://github.com/ethereum/solidity,chk_proofs,0.6893603688669471,0.6879351408643234,0.8174957443358171,0.5481659474783211,13428
https://github.com/segmentio/analytics-ios,build_and_test,0.6280584684285873,0.6261794223574936,0.7879909844357202,0.35330309968242984,13402
https://github.com/envoyproxy/envoy,asan,0.7591380262529601,0.6462136120535334,0.9088774360820838,0.025874092293901894,13331
https://github.com/facebook/react,test_fuzz,0.671748659323332,0.6878443008854297,0.8699477966578957,0.6138497506080649,13304
https://github.com/cBioPortal/cbioportal-frontend,install,0.1950045661502705,0.2536102101316459,0.9301305335835796,0.11095389330748807,13275
https://github.com/department-of-veterans-affairs/vets-website,sentry-check,0.6817278168175072,0.6514839280991384,0.7718455220253684,0.4905536858713668,13257
https://github.com/department-of-veterans-affairs/vets-website,eslint-check,0.6728443704509696,0.6474461658058396,0.7388707512289058,0.49869244830388226,13252
https://github.com/ethereum/solidity,b_docs,0.7018331891411598,0.7341104999897519,0.855665872459217,0.5064161731902506,13229
https://github.com/department-of-veterans-affairs/vets-website,icon-check,0.6852494544411535,0.6304349522386814,0.725029856101701,0.3589544800088606,13216
https://github.com/ethereum/solidity,chk_spelling,0.6398734428082639,0.6398874059691737,0.7212171952893415,0.5761495894251752,13199
https://github.com/storybookjs/storybook,test,0.6654196980579028,0.6491351689303999,0.9653574740467079,0.1359426990453605,13165
https://github.com/bootstrap-vue/bootstrap-vue,test,0.6657117384598564,0.670733742525661,0.7472066009021596,0.6090830027091677,13138
https://github.com/tootsuite/mastodon,check-i18n,0.6804492447601661,0.6908566409673159,0.9388024839613461,0.5934472088496943,13133
https://github.com/badges/shields,frontend,0.6626422311754733,0.6319533989610034,0.9431795089841271,0.13342138011890417,13072
https://github.com/bioconda/bioconda-utils,autobump,0.7147979970489613,0.6818541024474161,0.861628583754088,0.2770442924943739,13032
https://github.com/electron/electron,ts-compile-doc-change,0.7429438116131253,0.7742241897516972,0.872740434382208,0.7107394159140156,12952
https://github.com/huggingface/transformers,run_examples_torch,0.7060586431524589,0.7139296418070409,0.8025225402064171,0.5882442896067254,12911
https://github.com/ethereum/solidity,chk_coding_style,0.6812483056040485,0.6494299412851661,0.7506058588481241,0.12165406920487762,12898
https://github.com/demisto/content,Create Instances,0.6078919701208262,0.5022470018324602,0.6596371180145846,0.2879767118380841,12881
https://github.com/angular/components,build_release_packages,0.6456893873017437,0.6877879292531387,1.0666491356592798,0.4550401852509085,12806
https://github.com/mui-org/material-ui,test_static,0.8009486100033827,0.7530876430328041,0.9445281625244699,0.3602520188370718,12763
https://github.com/electron/electron,linux-x64-testing-node,0.4796388017670255,0.533398001235098,1.0844610886792674,0.18342199774953857,12727
https://github.com/electron/electron,linux-ia32-testing-node,0.25436437646252685,0.428847604801339,0.9952935462369421,0.1575548360270339,12609
https://github.com/badges/shields,main,0.6315841369641426,0.6047586004754281,0.8064744198043463,0.29436633046752436,12603
https://github.com/angular/components,snapshot_tests_local_browsers,0.626762452910376,0.539781672961472,0.8151366245840692,0.08433604920951925,12596
https://github.com/hashicorp/vault,install-ui-dependencies,0.6940076647449346,0.70133639551982,0.8074186713923391,0.6054696096120185,12558
https://github.com/cBioPortal/cbioportal-frontend,unit_tests,0.7084574967988067,0.6334666495057459,1.0386662390916492,0.20503012444874896,12445
https://github.com/electron/electron,mas-testing-tests,0.6410134770741077,0.5992695537420587,0.8350440763271404,0.16702461617669198,12426
https://github.com/electron/electron,linux-x64-debug,0.48439764952456904,0.5595999612377964,1.0963281695190386,0.3335512191766689,12404
https://github.com/electron/electron,linux-ia32-debug,0.47633153754112834,0.5140925888130373,0.8151970221268884,0.29429671370295235,12399
https://github.com/all-of-us/workbench,api-build-test,0.22135083674854697,0.2988402747183187,0.8120067150172928,0.08526304637718621,12394
https://github.com/COSD-PANDA/seaboard,deploy,0.7225633587819569,0.7042486916920372,0.9186565373684794,0.49719880146462647,12336
https://github.com/mui-org/material-ui,test_browser,0.7476886841687646,0.5986077506452878,0.9135774898960475,0,12312
https://github.com/angular/components,e2e_tests,0.5200681757699507,0.556525295003674,0.9817473409385857,0.3122042264831388,12307
https://github.com/angular/angular-cli,e2e-cli,0.5826841873029679,0.5858119036645215,1.008714924011708,0.23312737824020877,12291
https://github.com/electron/electron,linux-arm-debug,0.31158733538800837,0.4047669593917184,0.9356981215563502,0.19025357027957662,12245
https://github.com/all-of-us/workbench,ui-build-test,0.761074726748409,0.7386971800309757,1.052237286673351,0.1375509156322829,12240
https://github.com/electron/electron,linux-arm64-debug,0.3753151221919322,0.43616406298697014,0.87147045275901,0.23742239551555558,12222
https://github.com/angular/components,tests_local_browsers,0.687953435261446,0.6676145091888606,1.291633189966974,0.05727744300025488,12218
https://github.com/huggingface/transformers,run_tests_tf,0.5626887524965068,0.6070233849128276,0.865284762637921,0.19774948467647108,12210
https://github.com/Automattic/wp-calypso,build-jetpack-blocks,0.5947423833962902,0.537118348303321,0.7482947185733835,0.015285402338727827,12195
https://github.com/hashicorp/consul,go-test-api,0.7109636896433612,0.6990986065970968,0.807103842426032,0.3089413020947835,12171
https://github.com/envoyproxy/envoy,ipv6_tests,0.5021198429531081,0.6034951932619926,0.8987277022105605,0.21324593302723005,12152
https://github.com/mui-org/material-ui,test_unit,0.6740349990921601,0.577221828411127,1.0433904625564643,0,12123
https://github.com/angular/components,lint,0.6711854884075961,0.6868459041836034,0.9211827311785096,0.5251089629857143,12118
https://github.com/apollographql/apollo-client,Filesize,0.7361544975745833,0.6090651835664623,1.0508567858333586,0.10727436456209614,12090
https://github.com/angular/angular,build-packages-dist,0.5439945348939407,0.4772918781246006,0.8459311614898526,0.0834520612993344,12073
https://github.com/envoyproxy/envoy,tsan,0.7236299260870052,0.5875984063868228,1.029954869777121,0,12042
https://github.com/electron/electron,osx-testing-tests,0.6043250876430242,0.5869350414159084,0.9161465084860062,0.11916843346841782,12032
https://github.com/angular/angular,test_aio_local_ivy,0.72247452087737,0.5242767676353478,0.8758502618418181,0,12019
https://github.com/ant-design/ant-design,check_metadata,0.6361346661301382,0.6656744710107149,0.8025957909098754,0.6133602460201285,11971
https://github.com/huggingface/transformers,run_tests_torch,0.7095450351417485,0.6159874710467703,0.8649414126801074,0.22671200306903935,11967
https://github.com/hashicorp/vault,pre-flight-checks,0.6728341465896959,0.6718680698133925,0.7120153661056747,0.5938308900201091,11940
https://github.com/ethereum/solidity,b_ems,0.7649877005028254,0.734503726700212,0.8984562560459894,0.29992857312703447,11884
https://github.com/gatsbyjs/gatsby,integration_tests_gatsby_cli,0.33170116178193004,0.32854226407755643,0.5945349575432022,0.1448905486937111,11864
https://github.com/electron/electron,linux-checkout,0.24944223257952514,0.46985217519525585,1.1573695313740044,0.1367753300607632,11802
https://github.com/huggingface/transformers,run_tests_torch_and_tf,0.6103500730788358,0.5493591592117941,0.7689452692712696,0.1398649902840588,11774
https://github.com/demisto/content,build,0.2181916015867285,0.38694089808572013,0.8436781792455291,0,11761
https://github.com/tendermint/tendermint,setup_dependencies,0.6731283253881241,0.6761286779671953,0.8004581830733404,0.34620753607635585,11644
https://github.com/hashicorp/vault,build-go-dev,0.7386076687252346,0.6480632888449301,0.9735191828351956,0.1885934985644058,11610
https://github.com/gatsbyjs/gatsby,unit_tests_node6,0.25761812877058804,0.1884474702281658,0.6439082144180748,0,11561
https://github.com/ethereum/solidity,b_ubu,0.7469405971082981,0.7304508416133147,0.8994262933661694,0.30113202107716164,11475
https://github.com/grafana/grafana,cache-server-test,0.689598021564088,0.6353875774013363,0.7825932813692421,0.03605928766314997,11388
https://github.com/hashicorp/consul,frontend-cache,0.6710564041222241,0.6380953761008145,0.7503543056624377,0.4565065933700797,11325
https://github.com/angular/components,api_golden_checks,0.6232147238747907,0.6347757251550527,0.8160080752639887,0.40536361303177676,11309
https://github.com/hashicorp/consul,nomad-integration-0_8,0.7490378842415362,0.6996152593192929,0.8395991566710168,0,11289
https://github.com/wordpress-mobile/WordPress-Android,strings-check,0.6622131547275827,0.6288812663474098,0.8761806206278081,0.060063489660422416,11244
https://github.com/ethereum/solidity,b_ubu_ossfuzz,0.7526869681843833,0.663297800741051,0.8913616030759317,0.03660132731780167,11209
https://github.com/diem/diem,lint-docker,0.7159479051972243,0.5987759063004365,0.8457837867511687,0.36930836388669375,11135
